transaction_id,transaction_ts,sales_date,branch_id,customer_id,payment_method,basket_amount
T0004348,2025-03-18 11:54:44,2025-03-18,B04,C0037,card,9100
T0004349,2025-03-18 09:53:38,2025-03-18,B01,C0008,card,11600
T0004350,2025-03-18 11:38:04,2025-03-18,B05,C0116,card,5500
T0004351,2025-03-18 13:12:18,2025-03-18,B01,C0075,wallet,9200
T0004352,2025-03-18 20:41:40,2025-03-18,B01,,wallet,7500
T0004353,2025-03-18 15:40:05,2025-03-18,B06,C0023,wallet,17200
T0004354,2025-03-18 17:16:57,2025-03-18,B05,C0115,card,24300
T0004355,2025-03-18 12:10:25,2025-03-18,B05,,card,2500
T0004356,2025-03-18 21:03:38,2025-03-18,B05,C0028,card,8400
T0004357,2025-03-18 19:32:11,2025-03-18,B04,C0046,card,9300
T0004358,2025-03-18 07:51:19,2025-03-18,B05,C0039,wallet,14700
T0004359,2025-03-18 08:06:28,2025-03-18,B02,C0021,card,6700
T0004360,2025-03-18 16:29:42,2025-03-18,B05,C0092,card,21700
T0004361,2025-03-18 08:35:55,2025-03-18,B05,C0111,wallet,14800
T0004362,2025-03-18 21:53:14,2025-03-18,B04,C0102,wallet,5700
T0004363,2025-03-18 17:22:42,2025-03-18,B04,C0030,wallet,5100
T0004364,2025-03-18 11:45:14,2025-03-18,B05,C0102,wallet,8700
T0004365,2025-03-18 22:04:01,2025-03-18,B02,C0106,wallet,18500
T0004366,2025-03-18 10:38:01,2025-03-18,B05,C0093,card,8700
T0004367,2025-03-18 15:26:42,2025-03-18,B06,C0005,card,2200
T0004368,2025-03-18 22:51:01,2025-03-18,B04,C0092,card,8300
T0004369,2025-03-18 13:27:07,2025-03-18,B05,,card,17400
T0004370,2025-03-18 15:39:04,2025-03-18,B03,C0101,wallet,5900
T0004371,2025-03-18 10:24:30,2025-03-18,B03,C0080,wallet,10200
T0004372,2025-03-18 14:59:06,2025-03-18,B02,C0119,card,8600
T0004373,2025-03-18 20:37:44,2025-03-18,B02,C0080,cash,11200
T0004374,2025-03-18 11:59:17,2025-03-18,B01,C0010,card,11900
T0004375,2025-03-18 18:57:06,2025-03-18,B06,C0025,card,6600
T0004376,2025-03-19 07:43:08,2025-03-19,B06,C0033,card,7200
T0004377,2025-03-19 09:41:00,2025-03-19,B03,C0059,wallet,39600
T0004378,2025-03-19 14:47:56,2025-03-19,B01,C0035,card,8400
T0004379,2025-03-19 07:38:59,2025-03-19,B03,C0087,card,10300
T0004380,2025-03-19 14:53:22,2025-03-19,B04,C0113,cash,21200
T0004381,2025-03-19 20:06:28,2025-03-19,B05,C0058,cash,16800
T0004382,2025-03-19 17:51:32,2025-03-19,B04,C0065,cash,17600
T0004383,2025-03-19 10:54:21,2025-03-19,B04,C0094,cash,8400
T0004384,2025-03-19 21:57:00,2025-03-19,B04,,cash,20600
T0004385,2025-03-19 18:58:01,2025-03-19,B06,C0027,card,8100
T0004386,2025-03-19 20:09:44,2025-03-19,B01,C0017,cash,33700
T0004387,2025-03-19 13:31:52,2025-03-19,B02,C0044,card,13300
T0004388,2025-03-19 13:59:16,2025-03-19,B03,C0037,card,15600
T0004389,2025-03-19 10:38:55,2025-03-19,B06,C0084,wallet,8600
T0004390,2025-03-19 22:17:03,2025-03-19,B04,,card,3300
T0004391,2025-03-19 12:03:52,2025-03-19,B06,C0087,wallet,10100
T0004392,2025-03-19 12:30:03,2025-03-19,B03,C0041,wallet,22200
T0004393,2025-03-19 09:45:39,2025-03-19,B05,C0053,card,4200
T0004394,2025-03-19 21:12:38,2025-03-19,B06,C0019,wallet,24500
T0004395,2025-03-19 07:52:30,2025-03-19,B02,C0032,wallet,16700
T0004396,2025-03-19 20:53:55,2025-03-19,B04,C0021,wallet,3700
T0004397,2025-03-19 08:10:48,2025-03-19,B01,C0016,card,2300
T0004398,2025-03-19 21:34:45,2025-03-19,B06,,wallet,26600
T0004399,2025-03-19 08:10:56,2025-03-19,B05,,card,12200
T0004400,2025-03-19 22:16:07,2025-03-19,B05,C0003,cash,33600
T0004401,2025-03-19 12:06:19,2025-03-19,B03,,card,13000
T0004402,2025-03-19 07:53:46,2025-03-19,B02,,wallet,23200
T0004403,2025-03-19 13:36:41,2025-03-19,B06,C0036,cash,8100
T0004404,2025-03-19 14:43:47,2025-03-19,B03,C0018,wallet,16400
T0004405,2025-03-19 17:01:05,2025-03-19,B03,,wallet,17600
T0004406,2025-03-19 20:25:51,2025-03-19,B04,C0074,card,10000
T0004407,2025-03-19 22:34:27,2025-03-19,B02,C0039,wallet,13600
T0004408,2025-03-19 19:21:37,2025-03-19,B01,C0088,cash,6200
T0004409,2025-03-19 10:53:43,2025-03-19,B02,C0076,wallet,15900
T0004410,2025-03-19 08:03:37,2025-03-19,B02,C0093,wallet,9300
T0004411,2025-03-19 13:05:22,2025-03-19,B06,,cash,24300
T0004412,2025-03-19 12:30:32,2025-03-19,B04,C0081,card,14900
T0004413,2025-03-19 21:02:54,2025-03-19,B05,,wallet,6500
T0004414,2025-03-19 10:57:03,2025-03-19,B02,C0048,cash,4200
T0004415,2025-03-19 17:35:09,2025-03-19,B04,C0103,wallet,18000
T0004416,2025-03-19 21:34:36,2025-03-19,B06,C0076,card,22800
T0004417,2025-03-19 15:32:12,2025-03-19,B01,,wallet,20200
T0004418,2025-03-19 20:17:53,2025-03-19,B03,C0034,card,19500
T0004419,2025-03-19 13:58:55,2025-03-19,B04,C0108,wallet,17600
T0004420,2025-03-19 12:33:10,2025-03-19,B04,C0017,cash,42600
T0004421,2025-03-19 10:00:04,2025-03-19,B05,C0030,cash,17800
T0004422,2025-03-19 09:23:23,2025-03-19,B06,C0010,card,4300
T0004423,2025-03-19 11:34:26,2025-03-19,B04,C0017,cash,30200
T0004424,2025-03-20 11:40:44,2025-03-20,B04,C0085,cash,14400
T0004425,2025-03-20 10:50:45,2025-03-20,B01,C0080,wallet,8900
T0004426,2025-03-20 16:30:43,2025-03-20,B04,C0012,wallet,32500
T0004427,2025-03-20 13:15:59,2025-03-20,B01,C0089,cash,10500
T0004428,2025-03-20 19:30:38,2025-03-20,B03,,wallet,4800
T0004429,2025-03-20 19:59:38,2025-03-20,B02,C0045,cash,14400
T0004430,2025-03-20 13:26:15,2025-03-20,B03,C0006,wallet,5000
T0004431,2025-03-20 17:10:32,2025-03-20,B03,C0071,card,7900
T0004432,2025-03-20 08:36:06,2025-03-20,B03,C0076,cash,22400
T0004433,2025-03-20 14:43:16,2025-03-20,B01,C0066,cash,11700
T0004434,2025-03-20 15:38:56,2025-03-20,B03,,cash,14400
T0004435,2025-03-20 22:23:51,2025-03-20,B01,C0103,wallet,4000
T0004436,2025-03-20 13:03:01,2025-03-20,B06,C0120,card,8700
T0004437,2025-03-20 08:25:11,2025-03-20,B05,C0073,card,22500
T0004438,2025-03-20 17:16:54,2025-03-20,B05,C0087,wallet,7400
T0004439,2025-03-20 22:31:09,2025-03-20,B04,C0006,card,10600
T0004440,2025-03-20 20:57:14,2025-03-20,B05,C0060,wallet,13800
T0004441,2025-03-20 22:13:32,2025-03-20,B05,C0108,cash,17900
T0004442,2025-03-20 16:37:56,2025-03-20,B06,C0114,card,11200
T0004443,2025-03-20 09:36:45,2025-03-20,B03,,cash,13300
T0004444,2025-03-20 09:35:11,2025-03-20,B02,C0100,wallet,12500
T0004445,2025-03-20 07:23:22,2025-03-20,B05,C0060,wallet,14600
T0004446,2025-03-20 15:29:05,2025-03-20,B04,C0030,wallet,20200
T0004447,2025-03-20 08:06:53,2025-03-20,B03,C0075,card,29300
T0004448,2025-03-20 10:33:08,2025-03-20,B02,C0044,cash,6900
T0004449,2025-03-20 14:48:12,2025-03-20,B04,C0118,wallet,19000
T0004450,2025-03-20 15:33:24,2025-03-20,B04,C0007,cash,8100
T0004451,2025-03-20 09:29:45,2025-03-20,B04,C0029,card,11900
T0004452,2025-03-20 22:22:47,2025-03-20,B06,C0073,card,4500
T0004453,2025-03-20 12:31:32,2025-03-20,B04,,wallet,13800
T0004454,2025-03-20 19:12:48,2025-03-20,B01,C0010,wallet,3700
T0004455,2025-03-20 16:22:20,2025-03-20,B04,C0010,cash,1300
T0004456,2025-03-20 20:17:55,2025-03-20,B04,C0084,card,7800
T0004457,2025-03-20 14:47:17,2025-03-20,B06,C0013,wallet,3300
T0004458,2025-03-20 18:37:49,2025-03-20,B04,C0050,wallet,22300
T0004459,2025-03-20 10:48:56,2025-03-20,B02,C0106,cash,3200
T0004460,2025-03-20 10:32:15,2025-03-20,B03,C0065,card,15800
T0004461,2025-03-20 22:25:16,2025-03-20,B04,C0029,card,9800
T0004462,2025-03-20 13:21:36,2025-03-20,B01,C0010,wallet,9700
T0004463,2025-03-20 10:43:08,2025-03-20,B06,C0054,card,25500
T0004464,2025-03-20 07:38:22,2025-03-20,B05,C0085,cash,29600
T0004465,2025-03-20 10:32:53,2025-03-20,B03,C0093,wallet,19100
T0004466,2025-03-20 13:38:54,2025-03-20,B03,C0066,cash,10700
T0004467,2025-03-20 17:28:02,2025-03-20,B02,C0110,cash,3100
T0004468,2025-03-20 19:48:06,2025-03-20,B04,C0003,cash,4700
T0004469,2025-03-20 10:42:27,2025-03-20,B04,C0028,card,3300
T0004470,2025-03-20 08:12:47,2025-03-20,B01,C0079,card,10300
T0004471,2025-03-20 09:49:38,2025-03-20,B06,C0082,cash,12400
T0004472,2025-03-20 15:31:52,2025-03-20,B04,C0076,wallet,24700
T0004473,2025-03-20 21:05:28,2025-03-20,B06,C0096,wallet,11100
T0004474,2025-03-20 21:41:17,2025-03-20,B05,C0026,card,2200
T0004475,2025-03-20 22:18:28,2025-03-20,B01,C0094,card,3000
T0004476,2025-03-20 17:52:30,2025-03-20,B04,C0035,card,2700
T0004477,2025-03-20 12:47:18,2025-03-20,B02,C0096,wallet,17400
T0004478,2025-03-20 17:55:19,2025-03-20,B04,C0096,wallet,12700
T0004479,2025-03-20 19:52:43,2025-03-20,B01,C0036,cash,19000
T0004480,2025-03-20 12:33:38,2025-03-20,B02,C0055,card,2700
T0004481,2025-03-20 08:00:03,2025-03-20,B01,C0074,card,13100
T0004482,2025-03-21 14:39:12,2025-03-21,B03,C0039,cash,38500
T0004483,2025-03-21 10:06:59,2025-03-21,B03,C0084,cash,8600
T0004484,2025-03-21 16:51:19,2025-03-21,B06,C0014,wallet,14000
T0004485,2025-03-21 15:12:13,2025-03-21,B03,,card,11900
T0004486,2025-03-21 16:41:38,2025-03-21,B02,C0104,cash,15200
T0004487,2025-03-21 08:11:29,2025-03-21,B03,C0054,cash,29100
T0004488,2025-03-21 07:09:50,2025-03-21,B01,C0002,wallet,15100
T0004489,2025-03-21 15:50:56,2025-03-21,B04,C0114,wallet,10900
T0004490,2025-03-21 14:35:42,2025-03-21,B01,C0035,card,14300
T0004491,2025-03-21 14:48:20,2025-03-21,B01,C0038,cash,24300
T0004492,2025-03-21 21:42:20,2025-03-21,B02,C0001,wallet,9500
T0004493,2025-03-21 11:15:01,2025-03-21,B03,C0002,card,13000
T0004494,2025-03-21 17:41:23,2025-03-21,B03,C0039,card,7400
T0004495,2025-03-21 22:18:04,2025-03-21,B05,C0111,cash,16400
T0004496,2025-03-21 14:23:18,2025-03-21,B02,C0111,cash,11300
T0004497,2025-03-21 20:00:30,2025-03-21,B01,C0051,card,27800
T0004498,2025-03-21 19:53:20,2025-03-21,B01,,card,11100
T0004499,2025-03-21 09:52:29,2025-03-21,B01,,cash,10900
T0004500,2025-03-21 15:19:38,2025-03-21,B01,C0021,cash,11100
T0004501,2025-03-21 10:30:55,2025-03-21,B03,C0105,card,22100
T0004502,2025-03-21 16:27:15,2025-03-21,B01,,wallet,11700
T0004503,2025-03-21 09:52:26,2025-03-21,B02,C0083,card,5300
T0004504,2025-03-21 08:30:40,2025-03-21,B02,C0074,cash,33400
T0004505,2025-03-21 14:37:00,2025-03-21,B05,C0036,wallet,29200
T0004506,2025-03-21 22:52:01,2025-03-21,B01,,cash,10100
T0004507,2025-03-21 10:39:05,2025-03-21,B01,C0063,wallet,4900
T0004508,2025-03-21 16:14:17,2025-03-21,B04,,wallet,14900
T0004509,2025-03-21 10:48:05,2025-03-21,B03,C0027,card,2300
T0004510,2025-03-21 16:10:48,2025-03-21,B01,C0042,card,11800
T0004511,2025-03-21 22:48:46,2025-03-21,B01,C0023,cash,7200
T0004512,2025-03-21 17:18:17,2025-03-21,B02,C0102,cash,17300
T0004513,2025-03-21 09:54:34,2025-03-21,B01,C0016,wallet,10700
T0004514,2025-03-21 19:37:50,2025-03-21,B05,C0047,cash,10000
T0004515,2025-03-21 12:30:25,2025-03-21,B05,C0054,wallet,19900
T0004516,2025-03-21 07:38:03,2025-03-21,B03,C0120,card,17000
T0004517,2025-03-21 20:12:21,2025-03-21,B06,C0112,wallet,11900
T0004518,2025-03-21 21:02:32,2025-03-21,B04,C0115,cash,41500
T0004519,2025-03-21 09:52:17,2025-03-21,B03,C0075,card,2300
T0004520,2025-03-21 17:51:25,2025-03-21,B02,C0115,cash,25300
T0004521,2025-03-21 19:53:02,2025-03-21,B03,C0119,cash,8600
T0004522,2025-03-21 16:46:17,2025-03-21,B02,C0084,cash,13800
T0004523,2025-03-21 16:30:36,2025-03-21,B05,C0111,wallet,17700
T0004524,2025-03-21 18:59:04,2025-03-21,B03,C0096,cash,11600
T0004525,2025-03-21 19:54:55,2025-03-21,B01,C0024,wallet,8500
T0004526,2025-03-21 14:54:30,2025-03-21,B05,,card,5300
T0004527,2025-03-21 12:38:56,2025-03-21,B01,C0038,wallet,33200
T0004528,2025-03-21 15:52:02,2025-03-21,B01,C0009,wallet,16300
T0004529,2025-03-21 19:24:07,2025-03-21,B01,C0109,card,19500
T0004530,2025-03-21 13:14:03,2025-03-21,B03,C0100,card,3100
T0004531,2025-03-21 17:07:41,2025-03-21,B01,C0067,cash,17900
T0004532,2025-03-21 19:01:11,2025-03-21,B01,C0115,card,3200
T0004533,2025-03-21 22:34:47,2025-03-21,B04,C0061,card,16100
T0004534,2025-03-21 14:22:26,2025-03-21,B05,C0090,card,11000
T0004535,2025-03-21 21:55:02,2025-03-21,B03,C0055,wallet,11200
T0004536,2025-03-21 12:38:50,2025-03-21,B01,,wallet,12900
T0004537,2025-03-21 20:53:11,2025-03-21,B05,C0067,cash,21100
T0004538,2025-03-22 08:05:26,2025-03-22,B02,C0046,card,14200
T0004539,2025-03-22 16:05:55,2025-03-22,B06,C0046,cash,6900
T0004540,2025-03-22 21:15:56,2025-03-22,B01,C0018,wallet,16200
T0004541,2025-03-22 09:59:43,2025-03-22,B02,C0082,card,25000
T0004542,2025-03-22 20:58:36,2025-03-22,B04,,cash,8600
T0004543,2025-03-22 21:31:20,2025-03-22,B05,C0104,wallet,8400
T0004544,2025-03-22 19:55:41,2025-03-22,B06,C0078,card,8000
T0004545,2025-03-22 13:05:33,2025-03-22,B05,,cash,6300
T0004546,2025-03-22 17:47:32,2025-03-22,B05,C0115,card,43000
T0004547,2025-03-22 20:13:04,2025-03-22,B03,C0023,card,11800
T0004548,2025-03-22 13:40:00,2025-03-22,B05,C0078,cash,5300
T0004549,2025-03-22 17:56:38,2025-03-22,B02,C0053,cash,8100
T0004550,2025-03-22 17:34:52,2025-03-22,B01,,card,17700
T0004551,2025-03-22 10:45:31,2025-03-22,B04,,wallet,2200
T0004552,2025-03-22 09:33:13,2025-03-22,B06,,wallet,5000
T0004553,2025-03-22 11:24:50,2025-03-22,B03,C0070,card,20600
T0004554,2025-03-22 20:39:21,2025-03-22,B04,C0117,cash,4200
T0004555,2025-03-22 09:53:50,2025-03-22,B02,C0037,wallet,9400
T0004556,2025-03-22 22:42:07,2025-03-22,B05,C0028,card,15700
T0004557,2025-03-22 15:57:32,2025-03-22,B04,C0042,wallet,37800
T0004558,2025-03-22 08:43:01,2025-03-22,B02,C0021,wallet,11300
T0004559,2025-03-22 09:02:41,2025-03-22,B06,C0116,cash,23600
T0004560,2025-03-22 18:55:31,2025-03-22,B01,C0065,wallet,4300
T0004561,2025-03-22 15:18:38,2025-03-22,B01,C0072,wallet,6600
T0004562,2025-03-22 14:51:22,2025-03-22,B06,,cash,26200
T0004563,2025-03-22 08:55:26,2025-03-22,B02,C0034,card,26700
T0004564,2025-03-22 17:33:18,2025-03-22,B04,C0055,card,10700
T0004565,2025-03-22 15:09:49,2025-03-22,B04,C0013,cash,34200
T0004566,2025-03-22 13:46:28,2025-03-22,B01,C0112,cash,9200
T0004567,2025-03-22 21:21:48,2025-03-22,B02,C0047,wallet,31800
T0004568,2025-03-22 07:18:58,2025-03-22,B05,C0027,cash,14500
T0004569,2025-03-22 17:30:42,2025-03-22,B03,C0115,card,10500
T0004570,2025-03-22 16:12:38,2025-03-22,B05,C0027,wallet,8200
T0004571,2025-03-22 22:31:36,2025-03-22,B06,,wallet,4600
T0004572,2025-03-22 20:27:00,2025-03-22,B04,C0032,wallet,7100
T0004573,2025-03-22 21:17:36,2025-03-22,B04,C0008,card,28700
T0004574,2025-03-22 16:49:22,2025-03-22,B01,,card,7600
T0004575,2025-03-22 18:30:23,2025-03-22,B06,C0040,wallet,25900
T0004576,2025-03-22 13:38:00,2025-03-22,B02,C0116,wallet,28100
T0004577,2025-03-22 13:03:27,2025-03-22,B02,C0072,cash,18300
T0004578,2025-03-22 08:28:49,2025-03-22,B05,C0006,cash,7000
T0004579,2025-03-22 22:36:12,2025-03-22,B04,C0049,cash,23200
T0004580,2025-03-22 22:40:20,2025-03-22,B05,C0085,card,8600
T0004581,2025-03-22 08:14:46,2025-03-22,B04,C0011,cash,8500
T0004582,2025-03-22 18:14:49,2025-03-22,B05,,card,18800
T0004583,2025-03-22 09:17:14,2025-03-22,B04,C0066,wallet,6500
T0004584,2025-03-22 12:58:14,2025-03-22,B02,C0027,cash,18100
T0004585,2025-03-22 11:21:24,2025-03-22,B04,C0095,cash,29800
T0004586,2025-03-22 22:05:18,2025-03-22,B06,C0027,card,13600
T0004587,2025-03-22 19:12:06,2025-03-22,B01,,cash,12600
T0004588,2025-03-22 12:08:13,2025-03-22,B03,C0069,card,8900
T0004589,2025-03-22 10:56:49,2025-03-22,B03,C0103,card,16600
T0004590,2025-03-22 08:39:49,2025-03-22,B04,C0057,card,14300
T0004591,2025-03-22 21:55:35,2025-03-22,B01,C0074,card,22600
T0004592,2025-03-22 08:27:19,2025-03-22,B03,C0076,cash,14300
T0004593,2025-03-22 16:14:38,2025-03-22,B02,C0052,wallet,11600
T0004594,2025-03-22 15:00:41,2025-03-22,B05,C0095,card,6100
T0004595,2025-03-22 20:49:59,2025-03-22,B05,C0063,card,21700
T0004596,2025-03-22 13:50:16,2025-03-22,B03,C0120,wallet,23100
T0004597,2025-03-22 19:21:16,2025-03-22,B05,C0072,card,12000
T0004598,2025-03-22 08:02:43,2025-03-22,B03,,cash,2600
T0004599,2025-03-22 19:42:22,2025-03-22,B02,,card,5400
T0004600,2025-03-22 22:03:50,2025-03-22,B06,C0078,cash,7200
T0004601,2025-03-22 20:35:01,2025-03-22,B01,C0111,cash,7000
T0004602,2025-03-22 20:01:25,2025-03-22,B05,,cash,13500
T0004603,2025-03-22 18:15:03,2025-03-22,B02,,wallet,25300
T0004604,2025-03-22 14:08:35,2025-03-22,B05,C0011,card,8100
T0004605,2025-03-22 09:33:25,2025-03-22,B05,C0103,wallet,14400
T0004606,2025-03-22 10:12:27,2025-03-22,B01,C0097,card,18400
T0004607,2025-03-22 13:44:20,2025-03-22,B06,,cash,3900
T0004608,2025-03-22 15:15:27,2025-03-22,B02,C0061,wallet,12800
T0004609,2025-03-23 13:00:05,2025-03-23,B02,C0036,wallet,18300
T0004610,2025-03-23 09:12:37,2025-03-23,B03,C0077,cash,3300
T0004611,2025-03-23 09:13:37,2025-03-23,B06,C0042,card,17900
T0004612,2025-03-23 16:54:19,2025-03-23,B05,C0080,cash,26100
T0004613,2025-03-23 09:20:34,2025-03-23,B02,C0068,cash,4300
T0004614,2025-03-23 09:07:54,2025-03-23,B06,C0087,card,28900
T0004615,2025-03-23 10:01:14,2025-03-23,B01,C0036,cash,25700
T0004616,2025-03-23 09:26:44,2025-03-23,B01,C0054,cash,5000
T0004617,2025-03-23 07:44:47,2025-03-23,B03,C0019,wallet,24800
T0004618,2025-03-23 09:41:56,2025-03-23,B06,C0041,card,27100
T0004619,2025-03-23 11:38:30,2025-03-23,B03,C0040,cash,7500
T0004620,2025-03-23 21:20:38,2025-03-23,B01,C0047,wallet,13100
T0004621,2025-03-23 11:43:09,2025-03-23,B02,C0078,wallet,17700
T0004622,2025-03-23 12:50:30,2025-03-23,B06,,card,15800
T0004623,2025-03-23 12:42:57,2025-03-23,B01,C0104,wallet,2900
T0004624,2025-03-23 22:52:47,2025-03-23,B01,C0037,cash,31700
T0004625,2025-03-23 20:07:20,2025-03-23,B03,C0117,wallet,25400
T0004626,2025-03-23 20:32:11,2025-03-23,B02,C0081,cash,2800
T0004627,2025-03-23 12:18:27,2025-03-23,B01,,card,8500
T0004628,2025-03-23 10:12:16,2025-03-23,B01,C0092,cash,29200
T0004629,2025-03-23 08:16:18,2025-03-23,B03,C0057,wallet,3800
T0004630,2025-03-23 12:39:56,2025-03-23,B01,C0004,cash,16700
T0004631,2025-03-23 18:28:25,2025-03-23,B01,C0044,wallet,10200
T0004632,2025-03-23 10:34:59,2025-03-23,B03,C0050,wallet,18300
T0004633,2025-03-23 09:30:14,2025-03-23,B03,C0113,card,5400
T0004634,2025-03-23 12:28:53,2025-03-23,B02,C0029,card,11400
T0004635,2025-03-23 14:00:08,2025-03-23,B06,C0081,wallet,16900
T0004636,2025-03-23 15:47:07,2025-03-23,B05,C0059,card,4800
T0004637,2025-03-23 21:39:18,2025-03-23,B06,C0040,wallet,15800
T0004638,2025-03-23 08:52:53,2025-03-23,B01,C0115,card,17900
T0004639,2025-03-23 07:26:11,2025-03-23,B05,C0073,wallet,28000
T0004640,2025-03-23 14:47:20,2025-03-23,B01,C0049,card,22600
T0004641,2025-03-23 13:44:39,2025-03-23,B04,C0015,cash,32400
T0004642,2025-03-23 13:28:45,2025-03-23,B06,C0030,wallet,15400
T0004643,2025-03-23 12:08:28,2025-03-23,B01,C0042,card,10700
T0004644,2025-03-23 15:27:36,2025-03-23,B01,C0045,wallet,6500
T0004645,2025-03-23 11:22:20,2025-03-23,B04,C0088,card,16100
T0004646,2025-03-23 16:33:32,2025-03-23,B01,C0050,card,17300
T0004647,2025-03-23 15:48:47,2025-03-23,B03,C0112,card,4500
T0004648,2025-03-23 22:04:20,2025-03-23,B06,C0013,card,7800
T0004649,2025-03-23 20:19:34,2025-03-23,B01,C0058,cash,14800
T0004650,2025-03-23 07:06:09,2025-03-23,B06,C0079,card,13000
T0004651,2025-03-23 08:27:59,2025-03-23,B06,C0087,card,21300
T0004652,2025-03-23 19:21:37,2025-03-23,B04,C0001,card,11000
T0004653,2025-03-23 16:52:27,2025-03-23,B05,,wallet,10000
T0004654,2025-03-23 10:42:57,2025-03-23,B03,C0091,cash,3100
T0004655,2025-03-23 09:45:11,2025-03-23,B02,C0070,card,46800
T0004656,2025-03-23 13:56:18,2025-03-23,B04,C0030,cash,30900
T0004657,2025-03-23 09:52:01,2025-03-23,B03,,wallet,20800
T0004658,2025-03-23 22:38:15,2025-03-23,B06,C0044,wallet,22300
T0004659,2025-03-23 15:20:46,2025-03-23,B02,C0032,cash,14500
T0004660,2025-03-23 21:37:46,2025-03-23,B03,,wallet,10700
T0004661,2025-03-23 17:58:14,2025-03-23,B01,C0002,wallet,17400
T0004662,2025-03-23 07:01:44,2025-03-23,B04,C0040,wallet,6100
T0004663,2025-03-23 11:52:12,2025-03-23,B03,C0043,wallet,18000
T0004664,2025-03-23 11:43:56,2025-03-23,B03,,card,12300
T0004665,2025-03-23 22:20:59,2025-03-23,B01,C0030,wallet,10200
T0004666,2025-03-24 12:20:44,2025-03-24,B05,C0075,card,29900
T0004667,2025-03-24 07:29:07,2025-03-24,B04,C0013,card,8000
T0004668,2025-03-24 14:19:08,2025-03-24,B02,C0101,cash,24700
T0004669,2025-03-24 21:00:45,2025-03-24,B04,C0115,card,8600
T0004670,2025-03-24 18:33:34,2025-03-24,B04,C0047,cash,15900
T0004671,2025-03-24 22:05:55,2025-03-24,B06,,card,2600
T0004672,2025-03-24 13:00:36,2025-03-24,B02,C0067,card,8200
T0004673,2025-03-24 15:39:34,2025-03-24,B02,C0092,wallet,4100
T0004674,2025-03-24 11:03:38,2025-03-24,B02,,wallet,9300
T0004675,2025-03-24 19:29:25,2025-03-24,B02,C0060,wallet,10200
T0004676,2025-03-24 19:03:17,2025-03-24,B02,C0058,card,8500
T0004677,2025-03-24 08:12:27,2025-03-24,B03,C0091,wallet,8700
T0004678,2025-03-24 07:37:44,2025-03-24,B05,C0092,wallet,27200
T0004679,2025-03-24 21:56:06,2025-03-24,B01,C0091,card,18200
T0004680,2025-03-24 17:12:12,2025-03-24,B01,C0082,card,4700
T0004681,2025-03-24 18:26:21,2025-03-24,B06,C0047,cash,11800
T0004682,2025-03-24 22:50:50,2025-03-24,B03,C0076,card,4800
T0004683,2025-03-24 17:25:37,2025-03-24,B03,C0052,cash,6500
T0004684,2025-03-24 13:52:10,2025-03-24,B03,C0017,wallet,24100
T0004685,2025-03-24 09:47:47,2025-03-24,B01,,cash,8100
T0004686,2025-03-24 21:36:31,2025-03-24,B02,C0111,wallet,9900
T0004687,2025-03-24 14:22:15,2025-03-24,B01,C0100,cash,18600
T0004688,2025-03-24 22:59:38,2025-03-24,B03,,card,6800
T0004689,2025-03-24 07:48:24,2025-03-24,B05,,card,3000
T0004690,2025-03-24 07:58:36,2025-03-24,B05,C0048,wallet,3000
T0004691,2025-03-24 16:31:31,2025-03-24,B03,C0015,cash,6500
T0004692,2025-03-24 11:36:52,2025-03-24,B04,C0013,card,5200
T0004693,2025-03-24 07:53:06,2025-03-24,B04,,card,8000
T0004694,2025-03-24 17:30:15,2025-03-24,B02,C0111,card,31200
T0004695,2025-03-24 20:10:45,2025-03-24,B06,C0118,cash,25600
T0004696,2025-03-24 19:47:24,2025-03-24,B02,C0047,card,7100
T0004697,2025-03-24 10:07:12,2025-03-24,B02,C0055,cash,32100
T0004698,2025-03-24 11:24:01,2025-03-24,B06,C0113,card,30300
T0004699,2025-03-24 11:47:38,2025-03-24,B01,C0090,cash,7100
T0004700,2025-03-24 07:00:14,2025-03-24,B04,C0002,wallet,25400
T0004701,2025-03-24 07:41:48,2025-03-24,B06,C0010,card,13800
T0004702,2025-03-24 07:02:42,2025-03-24,B06,C0084,cash,4000
T0004703,2025-03-24 11:16:03,2025-03-24,B01,C0093,wallet,18600
T0004704,2025-03-24 17:18:08,2025-03-24,B03,C0102,card,25800
T0004705,2025-03-24 22:36:18,2025-03-24,B06,C0006,cash,4200
T0004706,2025-03-24 15:06:16,2025-03-24,B06,C0048,card,12500
T0004707,2025-03-24 08:21:35,2025-03-24,B04,C0002,wallet,37800
T0004708,2025-03-24 21:33:22,2025-03-24,B06,,card,37000
T0004709,2025-03-24 19:53:06,2025-03-24,B03,C0007,card,16900
T0004710,2025-03-24 21:05:52,2025-03-24,B05,,wallet,15300
T0004711,2025-03-25 21:45:22,2025-03-25,B06,C0063,wallet,9100
T0004712,2025-03-25 13:11:58,2025-03-25,B01,C0106,card,15400
T0004713,2025-03-25 10:37:02,2025-03-25,B02,C0080,cash,1800
T0004714,2025-03-25 13:40:08,2025-03-25,B03,,cash,13400
T0004715,2025-03-25 07:17:59,2025-03-25,B02,C0065,card,11900
T0004716,2025-03-25 09:33:23,2025-03-25,B04,C0004,cash,17000
T0004717,2025-03-25 08:55:45,2025-03-25,B06,,cash,3100
T0004718,2025-03-25 08:02:56,2025-03-25,B02,C0024,card,6700
T0004719,2025-03-25 08:28:15,2025-03-25,B03,C0054,cash,7500
