line_id,transaction_id,product_code,qty,unit_price,discount_amt,line_amount
L00010147,T0004034,RTE003,2,4600,300,8900
L00010148,T0004034,DES001,1,3100,200,2900
L00010149,T0004034,SNK002,3,4300,300,12600
L00010150,T0004034,RTE001,1,6700,200,6500
L00010151,T0004035,BEV002,2,2000,500,3500
L00010152,T0004036,BEV002,1,2000,0,2000
L00010153,T0004037,SNK003,1,5300,0,5300
L00010154,T0004038,SNK001,1,3800,200,3600
L00010155,T0004039,BEV003,1,4200,300,3900
L00010156,T0004039,HOU002,1,2500,0,2500
L00010157,T0004040,RTE002,2,7200,0,14400
L00010158,T0004040,HOU002,1,2100,200,1900
L00010159,T0004040,RTE003,1,5000,0,5000
L00010160,T0004041,DES003,2,3600,200,7000
L00010161,T0004042,SNK001,1,3800,0,3800
L00010162,T0004042,SNK004,1,2800,0,2800
L00010163,T0004042,DES001,1,2900,200,2700
L00010164,T0004042,DES002,2,6100,0,12200
L00010165,T0004042,BEV004,2,2600,0,5200
L00010166,T0004043,SNK002,2,4300,0,8600
L00010167,T0004043,SNK003,1,5200,0,5200
L00010168,T0004044,BEV002,2,2000,500,3500
L00010169,T0004044,HOU002,1,2100,0,2100
L00010170,T0004044,SNK003,2,5000,0,10000
L00010171,T0004044,BEV004,1,2400,0,2400
L00010172,T0004045,DES001,1,3200,0,3200
L00010173,T0004045,RTE002,1,7200,0,7200
L00010174,T0004045,BEV004,1,2800,200,2600
L00010175,T0004046,RTE004,2,8400,0,16800
L00010176,T0004046,HOU001,1,3000,0,3000
L00010177,T0004047,SNK001,2,3600,300,6900
L00010178,T0004047,BEV002,1,2000,500,1500
L00010179,T0004047,BEV002,1,1800,200,1600
L00010180,T0004047,BEV004,1,2800,200,2600
L00010181,T0004048,HOU001,1,3000,0,3000
L00010182,T0004048,RTE002,1,7400,0,7400
L00010183,T0004049,SNK001,2,3800,200,7400
L00010184,T0004049,BEV002,1,1900,300,1600
L00010185,T0004049,RTE002,1,7000,200,6800
L00010186,T0004050,SNK001,1,3900,0,3900
L00010187,T0004051,DES001,1,3100,0,3100
L00010188,T0004051,DES001,1,2900,500,2400
L00010189,T0004051,RTE001,2,6300,0,12600
L00010190,T0004051,BEV004,1,2600,0,2600
L00010191,T0004052,SNK004,1,2900,200,2700
L00010192,T0004052,BEV002,1,1800,300,1500
L00010193,T0004053,HOU002,1,2300,500,1800
L00010194,T0004053,SNK002,1,4300,300,4000
L00010195,T0004053,DES002,2,5900,500,11300
L00010196,T0004053,BEV003,2,4400,300,8500
L00010197,T0004053,RTE004,2,8400,300,16500
L00010198,T0004054,BEV003,1,4200,200,4000
L00010199,T0004054,BEV002,2,1900,200,3600
L00010200,T0004054,HOU002,1,2300,0,2300
L00010201,T0004054,SNK002,1,4200,200,4000
L00010202,T0004055,BEV004,1,2700,500,2200
L00010203,T0004056,HOU003,1,6700,200,6500
L00010204,T0004056,SNK004,1,2800,0,2800
L00010205,T0004057,SNK001,1,3900,0,3900
L00010206,T0004057,DES003,1,3500,0,3500
L00010207,T0004058,BEV002,1,1900,0,1900
L00010208,T0004059,BEV003,1,4300,200,4100
L00010209,T0004060,BEV003,1,4200,0,4200
L00010210,T0004060,RTE002,1,7200,0,7200
L00010211,T0004061,RTE002,1,7400,0,7400
L00010212,T0004061,HOU002,1,2400,0,2400
L00010213,T0004061,BEV001,1,2500,300,2200
L00010214,T0004061,RTE001,1,6300,0,6300
L00010215,T0004061,SNK002,1,4400,300,4100
L00010216,T0004062,BEV004,1,2800,0,2800
L00010217,T0004063,RTE002,1,7200,500,6700
L00010218,T0004063,HOU001,2,3100,300,5900
L00010219,T0004063,SNK003,1,5200,500,4700
L00010220,T0004063,RTE001,1,6700,0,6700
L00010221,T0004064,RTE002,1,7000,0,7000
L00010222,T0004065,SNK003,1,5300,0,5300
L00010223,T0004065,DES001,1,2900,0,2900
L00010224,T0004065,SNK001,1,3800,0,3800
L00010225,T0004065,HOU001,3,3000,500,8500
L00010226,T0004066,BEV004,1,2400,0,2400
L00010227,T0004066,DES003,1,3500,200,3300
L00010228,T0004067,BEV001,3,2500,0,7500
L00010229,T0004067,DES001,2,3300,200,6400
L00010230,T0004067,SNK002,1,4200,0,4200
L00010231,T0004068,SNK001,2,3900,300,7500
L00010232,T0004068,BEV001,1,2500,0,2500
L00010233,T0004068,DES001,1,2900,0,2900
L00010234,T0004069,SNK003,1,5000,200,4800
L00010235,T0004069,DES002,2,6000,0,12000
L00010236,T0004069,SNK001,1,3800,0,3800
L00010237,T0004069,BEV001,1,2700,500,2200
L00010238,T0004069,HOU002,1,2500,0,2500
L00010239,T0004070,SNK003,2,5200,300,10100
L00010240,T0004070,BEV001,1,2600,0,2600
L00010241,T0004070,SNK001,2,3800,0,7600
L00010242,T0004071,DES001,1,2900,0,2900
L00010243,T0004071,RTE001,1,6500,0,6500
L00010244,T0004071,SNK004,1,2900,0,2900
L00010245,T0004071,SNK003,1,5200,200,5000
L00010246,T0004072,DES003,1,3600,500,3100
L00010247,T0004072,HOU002,2,2300,0,4600
L00010248,T0004072,BEV002,1,1600,0,1600
L00010249,T0004073,SNK002,1,4000,0,4000
L00010250,T0004073,HOU002,1,2400,200,2200
L00010251,T0004073,DES001,1,3200,0,3200
L00010252,T0004073,SNK004,2,2600,0,5200
L00010253,T0004074,SNK002,2,4000,0,8000
L00010254,T0004074,SNK001,1,3600,0,3600
L00010255,T0004074,SNK002,1,4300,300,4000
L00010256,T0004075,HOU002,1,2300,500,1800
L00010257,T0004075,SNK004,1,2800,0,2800
L00010258,T0004076,BEV003,1,4200,0,4200
L00010259,T0004076,BEV002,2,1900,0,3800
L00010260,T0004077,RTE001,1,6500,500,6000
L00010261,T0004077,HOU002,1,2300,0,2300
L00010262,T0004078,DES002,1,6100,0,6100
L00010263,T0004078,SNK001,1,3800,0,3800
L00010264,T0004078,RTE002,1,7200,500,6700
L00010265,T0004079,RTE004,3,8600,200,25600
L00010266,T0004079,DES003,1,3600,0,3600
L00010267,T0004080,SNK002,1,4200,200,4000
L00010268,T0004080,BEV001,1,2600,500,2100
L00010269,T0004080,SNK001,1,3800,500,3300
L00010270,T0004081,RTE004,1,8600,0,8600
L00010271,T0004081,SNK002,1,4300,0,4300
L00010272,T0004082,BEV003,1,4000,300,3700
L00010273,T0004082,BEV002,1,2000,0,2000
L00010274,T0004083,BEV001,1,2700,0,2700
L00010275,T0004083,RTE001,1,6700,0,6700
L00010276,T0004084,SNK004,3,2800,300,8100
L00010277,T0004084,HOU003,1,6700,200,6500
L00010278,T0004084,BEV002,1,1600,200,1400
L00010279,T0004084,SNK004,2,3000,500,5500
L00010280,T0004085,HOU002,1,2100,0,2100
L00010281,T0004086,SNK001,1,4000,500,3500
L00010282,T0004087,HOU001,2,3000,0,6000
L00010283,T0004087,HOU003,1,6900,200,6700
L00010284,T0004087,HOU001,1,2700,500,2200
L00010285,T0004088,DES001,1,2900,300,2600
L00010286,T0004088,RTE003,2,4900,0,9800
L00010287,T0004089,RTE002,3,7400,200,22000
L00010288,T0004089,RTE001,1,6300,0,6300
L00010289,T0004089,BEV003,2,4400,0,8800
L00010290,T0004090,BEV004,1,2600,300,2300
L00010291,T0004090,SNK003,1,5300,300,5000
L00010292,T0004090,HOU002,1,2500,300,2200
L00010293,T0004091,BEV003,1,4400,0,4400
L00010294,T0004091,RTE003,1,5000,0,5000
L00010295,T0004092,BEV001,1,2300,200,2100
L00010296,T0004092,HOU002,1,2300,500,1800
L00010297,T0004092,RTE002,1,7200,0,7200
L00010298,T0004093,RTE004,1,8700,200,8500
L00010299,T0004093,RTE003,1,4600,500,4100
L00010300,T0004094,DES002,1,6100,0,6100
L00010301,T0004095,HOU002,1,2100,0,2100
L00010302,T0004095,HOU002,1,2300,200,2100
L00010303,T0004096,HOU003,1,6700,300,6400
L00010304,T0004096,BEV002,1,1800,0,1800
L00010305,T0004096,BEV002,1,1800,500,1300
L00010306,T0004096,HOU003,1,6700,200,6500
L00010307,T0004097,BEV002,1,1800,200,1600
L00010308,T0004097,HOU001,1,2900,0,2900
L00010309,T0004098,DES002,1,5900,0,5900
L00010310,T0004098,DES001,1,3100,0,3100
L00010311,T0004098,DES002,1,6100,0,6100
L00010312,T0004099,RTE003,2,5000,500,9500
L00010313,T0004099,SNK001,1,3800,200,3600
L00010314,T0004099,SNK002,1,4000,0,4000
L00010315,T0004099,HOU002,1,2300,0,2300
L00010316,T0004100,DES001,1,3200,0,3200
L00010317,T0004101,BEV004,1,2600,0,2600
L00010318,T0004101,BEV004,1,2600,0,2600
L00010319,T0004101,SNK004,1,2900,0,2900
L00010320,T0004102,SNK002,1,4300,0,4300
L00010321,T0004102,BEV001,1,2500,200,2300
L00010322,T0004102,RTE001,2,6600,200,13000
L00010323,T0004102,RTE001,1,6500,0,6500
L00010324,T0004103,DES003,2,3500,0,7000
L00010325,T0004103,BEV004,1,2600,0,2600
L00010326,T0004104,HOU003,1,6900,0,6900
L00010327,T0004104,SNK003,1,5300,300,5000
L00010328,T0004104,RTE003,2,4600,0,9200
L00010329,T0004105,HOU003,1,6700,300,6400
L00010330,T0004105,SNK004,1,2800,300,2500
L00010331,T0004105,RTE004,1,8400,200,8200
L00010332,T0004106,BEV003,1,4000,0,4000
L00010333,T0004106,RTE001,1,6500,0,6500
L00010334,T0004107,SNK003,1,5200,0,5200
L00010335,T0004107,RTE002,2,7200,0,14400
L00010336,T0004107,RTE003,1,5000,500,4500
L00010337,T0004107,BEV003,1,4400,200,4200
L00010338,T0004108,BEV004,2,2400,0,4800
L00010339,T0004108,BEV004,1,2800,0,2800
L00010340,T0004109,BEV003,2,4400,0,8800
L00010341,T0004109,RTE001,1,6300,300,6000
L00010342,T0004109,RTE002,1,7400,0,7400
L00010343,T0004110,DES001,2,3100,0,6200
L00010344,T0004110,RTE001,1,6500,300,6200
L00010345,T0004111,DES001,2,3100,200,6000
L00010346,T0004111,SNK002,1,4000,300,3700
L00010347,T0004111,HOU001,1,2900,500,2400
L00010348,T0004111,SNK004,2,3000,200,5800
L00010349,T0004112,SNK003,1,5000,0,5000
L00010350,T0004112,BEV003,1,4200,500,3700
L00010351,T0004112,HOU001,1,3100,0,3100
L00010352,T0004112,RTE002,1,7300,500,6800
L00010353,T0004113,RTE002,3,7200,200,21400
L00010354,T0004113,BEV003,3,4300,0,12900
L00010355,T0004113,BEV003,1,4300,300,4000
L00010356,T0004114,BEV003,2,4400,300,8500
L00010357,T0004114,HOU003,1,7100,0,7100
L00010358,T0004115,SNK002,1,4000,300,3700
L00010359,T0004115,RTE001,1,6700,0,6700
L00010360,T0004115,SNK002,1,4000,0,4000
L00010361,T0004115,BEV003,1,4200,0,4200
L00010362,T0004116,BEV004,1,2400,0,2400
L00010363,T0004116,SNK001,1,3900,200,3700
L00010364,T0004116,SNK004,1,2800,300,2500
L00010365,T0004117,SNK001,1,4000,0,4000
L00010366,T0004118,DES003,2,3700,500,6900
L00010367,T0004119,DES001,3,3200,0,9600
L00010368,T0004119,BEV003,1,4200,0,4200
L00010369,T0004120,RTE004,2,8600,0,17200
L00010370,T0004120,DES003,1,3700,0,3700
L00010371,T0004120,BEV002,1,1600,500,1100
L00010372,T0004120,DES003,1,3600,500,3100
L00010373,T0004121,DES003,1,3500,500,3000
L00010374,T0004122,SNK002,1,4300,200,4100
L00010375,T0004122,SNK002,1,4300,0,4300
L00010376,T0004122,BEV002,1,1800,0,1800
L00010377,T0004123,SNK004,1,2800,300,2500
L00010378,T0004124,HOU002,1,2300,0,2300
L00010379,T0004125,HOU002,3,2300,0,6900
L00010380,T0004125,SNK002,1,4200,300,3900
L00010381,T0004125,DES002,1,6000,0,6000
L00010382,T0004125,DES003,1,3300,0,3300
L00010383,T0004126,DES003,1,3300,0,3300
L00010384,T0004126,RTE004,1,8400,500,7900
L00010385,T0004126,RTE002,1,7200,200,7000
L00010386,T0004126,DES001,1,3300,500,2800
L00010387,T0004126,RTE002,1,7200,0,7200
L00010388,T0004127,DES002,1,5900,0,5900
L00010389,T0004127,DES002,1,5900,0,5900
L00010390,T0004127,BEV004,2,2800,300,5300
L00010391,T0004127,SNK001,1,3600,300,3300
L00010392,T0004128,HOU002,1,2300,200,2100
L00010393,T0004129,BEV004,1,2600,200,2400
L00010394,T0004129,SNK004,1,2900,0,2900
L00010395,T0004129,BEV004,1,2400,0,2400
L00010396,T0004130,HOU002,1,2100,0,2100
L00010397,T0004130,RTE001,1,6700,300,6400
L00010398,T0004131,DES003,1,3300,500,2800
L00010399,T0004131,SNK004,2,3000,0,6000
L00010400,T0004131,SNK001,1,3800,200,3600
L00010401,T0004132,BEV003,1,4300,0,4300
L00010402,T0004133,BEV004,1,2800,0,2800
L00010403,T0004133,DES002,1,5900,0,5900
L00010404,T0004134,DES002,1,5900,0,5900
L00010405,T0004134,HOU003,2,6900,0,13800
L00010406,T0004134,HOU003,2,6900,300,13500
L00010407,T0004134,BEV002,1,1800,0,1800
L00010408,T0004135,RTE003,1,5000,0,5000
L00010409,T0004135,HOU003,1,6900,300,6600
L00010410,T0004135,RTE001,1,6500,0,6500
L00010411,T0004135,SNK003,3,5400,300,15900
L00010412,T0004135,SNK001,2,3800,500,7100
L00010413,T0004136,BEV001,1,2700,0,2700
L00010414,T0004136,BEV001,1,2300,200,2100
L00010415,T0004136,RTE002,1,7400,300,7100
L00010416,T0004137,DES001,1,3200,500,2700
L00010417,T0004137,RTE004,1,8400,0,8400
L00010418,T0004137,SNK002,1,4200,0,4200
L00010419,T0004138,BEV002,1,1800,500,1300
L00010420,T0004138,BEV004,2,2400,0,4800
L00010421,T0004139,RTE002,1,7000,0,7000
L00010422,T0004139,SNK002,1,4400,0,4400
L00010423,T0004139,HOU002,1,2300,0,2300
L00010424,T0004140,BEV001,1,2500,0,2500
L00010425,T0004140,BEV002,1,1800,0,1800
L00010426,T0004140,RTE001,1,6600,300,6300
L00010427,T0004140,BEV001,1,2700,0,2700
L00010428,T0004140,RTE001,1,6600,0,6600
L00010429,T0004141,SNK004,3,2800,0,8400
L00010430,T0004141,SNK002,1,4000,300,3700
L00010431,T0004141,HOU001,1,3000,500,2500
L00010432,T0004142,BEV003,1,4200,500,3700
L00010433,T0004142,HOU001,3,3100,0,9300
L00010434,T0004143,DES002,2,6100,200,12000
L00010435,T0004143,HOU002,1,2300,200,2100
L00010436,T0004143,DES003,1,3300,0,3300
L00010437,T0004144,BEV003,1,4400,0,4400
L00010438,T0004144,SNK002,1,4200,0,4200
L00010439,T0004144,DES003,1,3700,0,3700
L00010440,T0004145,SNK003,1,5400,0,5400
L00010441,T0004145,HOU003,3,6900,300,20400
L00010442,T0004146,BEV004,1,2800,0,2800
L00010443,T0004146,SNK002,1,4200,0,4200
L00010444,T0004147,RTE001,3,6500,0,19500
L00010445,T0004147,HOU002,1,2400,0,2400
L00010446,T0004148,DES003,1,3600,0,3600
L00010447,T0004148,SNK002,1,4300,200,4100
L00010448,T0004149,SNK001,1,3600,500,3100
L00010449,T0004150,HOU001,1,2900,500,2400
L00010450,T0004151,SNK002,1,4400,0,4400
L00010451,T0004151,SNK004,1,2800,0,2800
L00010452,T0004151,DES002,1,6000,0,6000
L00010453,T0004151,SNK003,1,5200,0,5200
L00010454,T0004152,SNK004,1,2800,500,2300
L00010455,T0004152,DES002,1,5900,200,5700
L00010456,T0004153,RTE001,1,6500,500,6000
L00010457,T0004153,BEV001,1,2500,0,2500
L00010458,T0004154,SNK002,1,4300,200,4100
L00010459,T0004154,RTE003,1,4900,0,4900
L00010460,T0004154,HOU002,1,2500,0,2500
L00010461,T0004155,BEV003,2,4200,0,8400
L00010462,T0004155,RTE004,1,8600,0,8600
L00010463,T0004156,BEV004,1,2800,0,2800
L00010464,T0004157,DES001,1,3100,500,2600
L00010465,T0004157,HOU002,1,2100,0,2100
L00010466,T0004157,DES002,1,6000,300,5700
L00010467,T0004158,BEV001,1,2500,0,2500
L00010468,T0004159,HOU002,2,2400,500,4300
L00010469,T0004160,HOU002,1,2500,500,2000
L00010470,T0004160,BEV001,1,2300,500,1800
L00010471,T0004161,HOU002,1,2400,200,2200
L00010472,T0004161,BEV004,1,2400,200,2200
L00010473,T0004161,HOU002,1,2500,500,2000
L00010474,T0004161,RTE003,1,5000,200,4800
L00010475,T0004162,DES003,2,3500,0,7000
L00010476,T0004162,RTE004,3,8600,300,25500
L00010477,T0004163,BEV004,1,2400,500,1900
L00010478,T0004163,RTE002,1,7300,200,7100
L00010479,T0004164,HOU002,1,2100,200,1900
L00010480,T0004164,BEV004,2,2800,0,5600
L00010481,T0004164,SNK001,1,4000,0,4000
L00010482,T0004164,DES003,2,3500,0,7000
L00010483,T0004165,HOU002,1,2100,300,1800
L00010484,T0004165,DES002,1,5900,300,5600
L00010485,T0004166,BEV004,1,2700,200,2500
L00010486,T0004166,SNK004,1,2900,0,2900
L00010487,T0004167,RTE004,1,8800,300,8500
L00010488,T0004167,BEV001,1,2300,200,2100
L00010489,T0004168,RTE004,2,8700,500,16900
L00010490,T0004168,RTE003,1,5000,0,5000
L00010491,T0004168,BEV002,1,1800,0,1800
L00010492,T0004168,BEV002,1,1600,500,1100
L00010493,T0004169,BEV003,1,4000,0,4000
L00010494,T0004169,RTE003,1,4800,300,4500
L00010495,T0004169,SNK004,1,2600,0,2600
L00010496,T0004170,RTE004,1,8400,500,7900
L00010497,T0004171,DES002,2,6000,200,11800
L00010498,T0004171,SNK002,1,4000,300,3700
L00010499,T0004172,RTE004,1,8600,0,8600
L00010500,T0004172,RTE004,1,8600,0,8600
L00010501,T0004173,SNK001,2,3600,500,6700
L00010502,T0004173,SNK004,1,2600,500,2100
L00010503,T0004174,BEV004,2,2600,500,4700
L00010504,T0004174,RTE002,1,7000,0,7000
L00010505,T0004174,BEV001,1,2500,500,2000
L00010506,T0004175,DES001,1,3100,500,2600
L00010507,T0004175,BEV001,2,2500,0,5000
L00010508,T0004175,BEV001,1,2700,300,2400
L00010509,T0004175,DES002,1,6100,0,6100
L00010510,T0004176,BEV003,2,4200,200,8200
L00010511,T0004177,RTE002,1,7200,500,6700
L00010512,T0004177,HOU003,1,7100,500,6600
L00010513,T0004177,HOU002,1,2300,500,1800
L00010514,T0004178,BEV003,2,4400,200,8600
L00010515,T0004178,BEV001,1,2300,0,2300
L00010516,T0004178,HOU001,1,3100,200,2900
L00010517,T0004178,BEV002,1,1900,300,1600
L00010518,T0004179,DES001,1,3100,300,2800
L00010519,T0004179,RTE001,2,6500,0,13000
L00010520,T0004180,HOU001,1,3000,300,2700
L00010521,T0004181,SNK003,1,5300,500,4800
L00010522,T0004181,BEV003,2,4200,0,8400
L00010523,T0004181,RTE003,2,5000,300,9700
L00010524,T0004181,SNK004,1,2800,0,2800
L00010525,T0004182,SNK004,1,2600,0,2600
L00010526,T0004183,BEV002,1,1600,500,1100
L00010527,T0004183,HOU001,1,2700,500,2200
L00010528,T0004183,DES001,1,3100,0,3100
L00010529,T0004183,DES003,1,3600,300,3300
L00010530,T0004183,DES001,1,2900,300,2600
L00010531,T0004184,DES003,2,3500,0,7000
L00010532,T0004185,DES003,2,3300,300,6300
L00010533,T0004185,BEV002,1,1900,300,1600
L00010534,T0004185,SNK002,1,4400,200,4200
L00010535,T0004185,BEV002,1,2000,500,1500
L00010536,T0004185,RTE003,1,4600,500,4100
L00010537,T0004186,RTE002,2,7300,500,14100
L00010538,T0004186,BEV001,2,2700,300,5100
L00010539,T0004186,SNK004,1,3000,0,3000
L00010540,T0004186,BEV003,1,4000,200,3800
L00010541,T0004187,SNK001,1,3600,0,3600
L00010542,T0004187,SNK004,1,2800,0,2800
L00010543,T0004187,HOU002,1,2300,200,2100
L00010544,T0004187,HOU003,1,6900,0,6900
L00010545,T0004188,SNK003,1,5000,300,4700
L00010546,T0004189,DES001,2,3100,0,6200
L00010547,T0004189,HOU003,2,6700,300,13100
L00010548,T0004189,BEV003,2,4400,0,8800
L00010549,T0004190,DES001,1,2900,200,2700
L00010550,T0004190,HOU002,2,2500,0,5000
L00010551,T0004190,SNK004,2,2800,0,5600
L00010552,T0004190,HOU002,1,2500,0,2500
L00010553,T0004190,SNK004,1,2600,500,2100
L00010554,T0004191,DES003,1,3300,300,3000
L00010555,T0004192,SNK002,1,4000,200,3800
L00010556,T0004192,SNK003,1,5200,500,4700
L00010557,T0004192,SNK001,1,3900,500,3400
L00010558,T0004192,SNK002,1,4000,300,3700
L00010559,T0004193,RTE001,1,6300,0,6300
L00010560,T0004194,DES002,1,6100,200,5900
L00010561,T0004195,BEV002,1,1600,0,1600
L00010562,T0004196,HOU002,1,2300,0,2300
L00010563,T0004197,HOU003,1,6700,0,6700
L00010564,T0004197,SNK003,1,5000,200,4800
L00010565,T0004198,RTE001,1,6500,0,6500
L00010566,T0004198,BEV003,1,4300,300,4000
L00010567,T0004198,RTE002,1,7000,300,6700
L00010568,T0004198,BEV001,1,2500,0,2500
L00010569,T0004199,HOU003,1,6900,0,6900
L00010570,T0004200,RTE002,1,7400,0,7400
L00010571,T0004201,RTE004,1,8800,0,8800
L00010572,T0004202,DES003,1,3300,0,3300
L00010573,T0004202,SNK003,1,5300,0,5300
L00010574,T0004202,DES002,1,5900,500,5400
L00010575,T0004203,BEV003,1,4000,200,3800
L00010576,T0004203,RTE003,2,4600,300,8900
L00010577,T0004203,BEV001,1,2500,200,2300
L00010578,T0004204,RTE003,1,5000,0,5000
L00010579,T0004204,BEV004,1,2800,0,2800
L00010580,T0004204,HOU001,1,2700,300,2400
L00010581,T0004204,RTE003,1,4900,200,4700
L00010582,T0004205,RTE004,1,8700,0,8700
L00010583,T0004206,RTE004,1,8800,0,8800
L00010584,T0004206,SNK001,1,3900,0,3900
L00010585,T0004206,DES003,1,3300,0,3300
L00010586,T0004206,RTE004,1,8700,0,8700
L00010587,T0004206,HOU003,1,6900,200,6700
L00010588,T0004207,RTE003,1,4800,200,4600
L00010589,T0004208,SNK001,3,3600,0,10800
L00010590,T0004208,SNK003,1,5000,300,4700
L00010591,T0004208,RTE001,1,6600,300,6300
L00010592,T0004208,DES001,1,3100,0,3100
L00010593,T0004209,SNK003,1,5200,300,4900
L00010594,T0004210,BEV001,1,2300,500,1800
L00010595,T0004210,RTE003,2,4900,0,9800
L00010596,T0004210,HOU002,3,2400,0,7200
L00010597,T0004211,BEV001,1,2500,500,2000
L00010598,T0004211,RTE003,1,4900,200,4700
L00010599,T0004211,DES002,2,6100,200,12000
L00010600,T0004211,BEV003,3,4400,200,13000
L00010601,T0004212,BEV001,1,2700,300,2400
L00010602,T0004212,RTE004,2,8600,0,17200
L00010603,T0004213,BEV004,1,2800,300,2500
L00010604,T0004213,BEV001,1,2500,200,2300
L00010605,T0004214,SNK003,1,5200,200,5000
L00010606,T0004214,SNK003,1,5200,0,5200
L00010607,T0004214,BEV002,1,1900,300,1600
L00010608,T0004214,DES001,1,2900,0,2900
L00010609,T0004215,DES001,1,2900,0,2900
L00010610,T0004215,DES003,2,3600,0,7200
L00010611,T0004215,HOU001,2,3000,0,6000
L00010612,T0004216,BEV003,2,4400,300,8500
L00010613,T0004217,SNK001,1,3800,0,3800
L00010614,T0004217,RTE002,1,7200,0,7200
L00010615,T0004218,SNK003,2,5400,0,10800
L00010616,T0004219,HOU001,1,3100,200,2900
L00010617,T0004219,RTE002,1,7000,0,7000
L00010618,T0004219,DES003,1,3500,0,3500
L00010619,T0004220,RTE004,1,8400,0,8400
L00010620,T0004221,SNK003,1,5200,200,5000
L00010621,T0004222,DES003,1,3600,0,3600
L00010622,T0004222,DES001,1,2900,300,2600
L00010623,T0004222,HOU002,1,2300,200,2100
L00010624,T0004222,SNK003,1,5400,0,5400
L00010625,T0004223,DES001,1,3300,0,3300
L00010626,T0004223,SNK003,3,5200,200,15400
L00010627,T0004223,BEV002,1,1800,0,1800
L00010628,T0004223,BEV001,3,2500,0,7500
L00010629,T0004224,SNK004,1,2600,0,2600
L00010630,T0004224,SNK001,2,3600,200,7000
L00010631,T0004225,BEV001,1,2500,0,2500
L00010632,T0004225,HOU001,2,2900,300,5500
L00010633,T0004225,SNK001,1,3600,0,3600
L00010634,T0004226,RTE001,1,6300,200,6100
L00010635,T0004226,SNK001,1,3600,300,3300
L00010636,T0004227,RTE004,1,8600,300,8300
L00010637,T0004227,SNK003,1,5200,300,4900
L00010638,T0004227,BEV004,1,2400,200,2200
L00010639,T0004228,SNK003,2,5400,0,10800
L00010640,T0004228,SNK002,1,4400,0,4400
L00010641,T0004228,DES003,2,3500,200,6800
L00010642,T0004228,RTE001,1,6700,300,6400
L00010643,T0004229,BEV004,1,2700,500,2200
L00010644,T0004230,BEV002,1,1800,0,1800
L00010645,T0004230,DES003,1,3300,500,2800
L00010646,T0004231,HOU003,1,6900,200,6700
L00010647,T0004231,RTE003,1,4600,0,4600
L00010648,T0004231,DES003,1,3700,200,3500
L00010649,T0004232,RTE003,1,4900,0,4900
L00010650,T0004232,DES003,2,3300,500,6100
L00010651,T0004233,DES001,2,3200,0,6400
L00010652,T0004234,RTE004,1,8800,500,8300
L00010653,T0004235,HOU003,1,7000,0,7000
L00010654,T0004235,BEV002,1,1800,0,1800
L00010655,T0004235,HOU003,1,7100,500,6600
L00010656,T0004235,DES001,1,3100,0,3100
L00010657,T0004235,HOU003,1,7100,500,6600
L00010658,T0004236,BEV004,2,2700,500,4900
L00010659,T0004236,RTE003,1,4900,0,4900
L00010660,T0004236,RTE002,3,7300,300,21600
L00010661,T0004237,SNK003,1,5300,0,5300
L00010662,T0004237,HOU003,1,7100,0,7100
L00010663,T0004237,SNK003,1,5400,200,5200
L00010664,T0004237,RTE002,1,7200,200,7000
L00010665,T0004238,DES002,2,6000,0,12000
L00010666,T0004238,RTE001,1,6600,0,6600
L00010667,T0004239,BEV003,1,4200,500,3700
L00010668,T0004239,RTE001,1,6500,0,6500
L00010669,T0004240,HOU002,1,2100,0,2100
L00010670,T0004241,RTE002,1,7400,200,7200
L00010671,T0004242,RTE002,1,7000,200,6800
L00010672,T0004243,BEV003,1,4300,500,3800
L00010673,T0004243,DES002,2,5700,0,11400
L00010674,T0004243,RTE004,1,8700,0,8700
L00010675,T0004244,BEV003,1,4200,500,3700
L00010676,T0004244,DES003,1,3500,0,3500
L00010677,T0004244,DES003,3,3600,300,10500
L00010678,T0004244,BEV002,1,1800,0,1800
L00010679,T0004244,BEV003,1,4200,500,3700
L00010680,T0004245,RTE002,1,7200,0,7200
L00010681,T0004245,HOU003,1,7000,500,6500
L00010682,T0004245,RTE001,2,6500,0,13000
L00010683,T0004245,SNK003,1,5300,0,5300
L00010684,T0004245,DES002,1,6000,0,6000
L00010685,T0004246,RTE003,1,4800,300,4500
L00010686,T0004247,HOU003,1,6900,200,6700
L00010687,T0004247,SNK004,1,2900,0,2900
L00010688,T0004248,BEV001,1,2600,0,2600
L00010689,T0004249,HOU003,2,6900,200,13600
L00010690,T0004249,RTE003,2,5000,0,10000
L00010691,T0004249,DES002,1,5900,0,5900
L00010692,T0004249,BEV001,1,2500,0,2500
L00010693,T0004250,HOU001,1,3000,300,2700
L00010694,T0004250,DES003,2,3500,0,7000
L00010695,T0004250,BEV002,1,1800,200,1600
L00010696,T0004250,RTE002,1,7300,300,7000
L00010697,T0004251,DES002,1,6100,200,5900
L00010698,T0004252,BEV004,1,2600,0,2600
L00010699,T0004252,BEV001,2,2500,0,5000
L00010700,T0004252,BEV003,2,4000,300,7700
L00010701,T0004253,RTE002,1,7200,500,6700
L00010702,T0004254,SNK002,1,4200,0,4200
L00010703,T0004254,SNK003,1,5000,0,5000
L00010704,T0004254,BEV001,1,2700,200,2500
L00010705,T0004255,BEV002,2,1800,0,3600
L00010706,T0004255,DES002,1,5900,200,5700
L00010707,T0004255,BEV003,1,4200,500,3700
L00010708,T0004256,BEV001,1,2300,0,2300
